,Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TS%,PPS,3PAr,PER,USG%,Points_Produced,Possessions_Used,ORtg,Assist/Turnover Ratio,Defensive Possessions,Defensive Rating
141,142,Collin Gillespie,PG,24,DEN,24,0,9.4,1.3,2.9,0.464,0.6,1.6,0.395,0.7,1.3,0.548,0.572,0.3,0.5,0.667,0.0,0.8,0.9,1.1,0.5,0.0,0.6,1.0,3.6,0.5769230769230769,1.2413793103448276,0.5517241379310345,13.065285066576529,39.57446808510638,3.8200000000000003,3.72,102.68817204301075,1.8333333333333335,1.3,76.92307692307692
142,143,Justin Holiday,SG,34,DEN,58,9,14.9,1.5,3.3,0.454,0.9,2.3,0.404,0.6,1.0,0.569,0.595,0.1,0.1,0.75,0.2,1.1,1.2,1.2,0.6,0.2,0.2,1.2,4.0,0.5980861244019139,1.2121212121212122,0.6969696969696969,11.118300564710655,23.785234899328856,4.044,3.544,114.10835214446952,5.999999999999999,1.9000000000000001,52.63157894736842
143,144,Nikola Joki?,C,28,DEN,79,79,34.6,10.4,17.9,0.583,1.1,2.9,0.359,9.4,14.9,0.626,0.612,4.5,5.5,0.817,2.8,9.5,12.4,9.0,1.4,0.9,3.0,2.5,26.4,0.6496062992125984,1.4748603351955307,0.16201117318435754,31.064913637582805,67.39884393063583,28.82,23.32,123.58490566037736,3.0,11.8,8.47457627118644
144,145,Kentavious Caldwell-Pope,SG,30,DEN,76,76,31.6,3.6,7.7,0.46,1.6,4.1,0.406,1.9,3.7,0.52,0.566,1.3,1.5,0.894,0.4,2.0,2.4,2.4,1.3,0.6,1.0,2.0,10.1,0.6040669856459331,1.3116883116883116,0.5324675324675324,11.707272355709774,29.62025316455696,10.76,9.36,114.95726495726497,2.4,3.9,25.641025641025642
145,146,Zeke Nnaji,PF,23,DEN,58,0,9.9,1.2,2.6,0.463,0.1,0.4,0.261,1.1,2.2,0.5,0.483,0.7,1.1,0.677,1.1,1.1,2.2,0.6,0.3,0.7,0.5,1.4,3.2,0.5188067444876784,1.2307692307692308,0.15384615384615385,12.832144323448233,36.2020202020202,3.684,3.584,102.79017857142858,1.2,2.1,47.61904761904762
146,147,Jamal Murray,PG,26,DEN,59,59,31.5,8.0,16.7,0.481,2.5,5.8,0.425,5.6,10.9,0.51,0.554,2.7,3.1,0.853,0.7,3.4,4.1,6.5,1.0,0.7,2.1,1.8,21.2,0.5868024800708591,1.2694610778443114,0.3473053892215569,23.000323293287494,64.01269841269841,22.564,20.164,111.90240031739734,3.095238095238095,5.1000000000000005,19.6078431372549
147,148,Jaden Ivey,SG,21,DET,77,61,28.8,5.4,12.6,0.429,1.6,4.8,0.336,3.8,7.8,0.485,0.492,2.9,3.9,0.749,1.1,2.3,3.4,3.8,0.7,0.5,2.5,2.6,15.4,0.5378597373568036,1.2222222222222223,0.38095238095238093,15.789671648589762,58.388888888888886,17.116,16.816,101.78401522359657,1.52,3.5,28.571428571428573
148,149,Kevin Knox,SF,24,DET,31,11,18.1,2.8,6.0,0.462,1.0,3.0,0.33,1.8,3.0,0.598,0.546,0.6,0.7,0.909,0.6,1.8,2.4,0.7,0.4,0.2,0.7,1.6,7.2,0.570703868103995,1.2,0.5,12.720327630350113,38.71823204419889,7.508,7.008,107.13470319634702,1.0,2.4000000000000004,41.66666666666666
149,150,Troy Brown Jr.,SF,24,DET,59,15,14.0,1.4,3.8,0.372,0.8,2.4,0.333,0.6,1.4,0.435,0.476,0.5,0.6,0.865,0.4,2.0,2.4,1.0,0.4,0.1,0.5,0.7,4.2,0.5167322834645669,1.105263157894737,0.631578947368421,11.5744025902185,32.6,4.464,4.564,97.80893952673094,2.0,2.5,40.0
150,151,Marcus Sasser,PG,23,DET,71,11,19.0,3.1,7.2,0.428,1.3,3.4,0.375,1.8,3.8,0.474,0.516,0.8,0.9,0.879,0.2,1.6,1.8,3.3,0.6,0.2,1.3,1.5,8.3,0.5463401790416009,1.152777777777778,0.4722222222222222,15.13532092116977,46.82105263157896,8.696000000000002,8.896,97.75179856115109,2.5384615384615383,2.4000000000000004,41.66666666666666
151,152,Buddy Boeheim,SF,24,DET,10,0,8.4,0.9,2.9,0.31,0.8,2.5,0.32,0.1,0.4,0.25,0.448,0.8,1.0,0.8,0.3,0.7,1.0,0.3,0.0,0.1,0.0,0.5,3.4,0.5089820359281437,1.1724137931034482,0.8620689655172414,11.998294429338852,39.76190476190476,3.84,3.34,114.97005988023953,0.0,0.7999999999999999,125.00000000000001
152,153,Ausar Thompson,SF,21,DET,63,38,25.1,3.7,7.6,0.483,0.3,1.8,0.186,3.3,5.8,0.575,0.505,1.1,1.9,0.597,2.0,4.3,6.4,1.9,1.1,0.9,1.3,2.8,8.8,0.5215742057847321,1.1578947368421053,0.2368421052631579,14.582749433334856,38.788844621513945,9.636000000000001,9.736,98.97288414133115,1.4615384615384615,6.300000000000001,15.873015873015872
153,154,Cade Cunningham,PG,22,DET,62,62,33.5,8.5,18.8,0.449,1.9,5.4,0.355,6.5,13.4,0.487,0.5,3.8,4.4,0.869,0.5,3.8,4.3,7.5,0.9,0.4,3.4,2.5,22.7,0.5473572530864197,1.2074468085106382,0.2872340425531915,21.67220750153811,72.04776119402985,24.636,24.136,102.07159429897249,2.2058823529411766,5.1000000000000005,19.6078431372549
154,155,Malachi Flynn,PG,25,DET,69,0,12.7,2.0,4.7,0.418,0.8,2.4,0.331,1.2,2.3,0.513,0.505,0.8,1.0,0.732,0.3,1.3,1.7,1.9,0.6,0.1,0.9,1.0,5.5,0.5350194552529183,1.1702127659574468,0.5106382978723404,15.206476225217049,47.55905511811025,5.94,6.040000000000001,98.34437086092714,2.111111111111111,2.0,50.0
155,156,Malcolm Cazalon,SG,22,DET,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,157,Tosan Evbuomwan,SF,22,DET,17,8,21.6,2.1,4.2,0.507,0.7,1.9,0.375,1.4,2.3,0.615,0.592,1.0,1.5,0.68,1.1,2.5,3.5,0.9,0.4,0.3,0.5,1.4,5.9,0.6069958847736625,1.4047619047619049,0.45238095238095233,10.589313080850292,24.814814814814813,6.5600000000000005,5.36,122.38805970149254,1.8,3.1999999999999997,31.250000000000004
157,158,Killian Hayes,PG,22,DET,42,31,24.0,2.8,6.7,0.413,0.5,1.8,0.297,2.3,5.0,0.455,0.452,0.8,1.2,0.66,0.3,2.6,2.8,4.9,0.9,0.5,1.2,1.8,6.9,0.47731045932484784,1.0298507462686568,0.26865671641791045,13.189143112969342,35.11666666666667,7.428000000000001,8.427999999999999,88.13478879924064,4.083333333333334,4.0,25.0
158,159,Chimezie Metu,C,26,DET,51,12,16.8,2.4,4.8,0.504,0.5,1.8,0.298,1.9,2.9,0.633,0.561,1.1,1.3,0.906,0.8,3.0,3.8,0.9,0.8,0.3,1.0,1.4,6.5,0.6049888309754281,1.3541666666666667,0.375,15.08767562970754,37.92857142857143,7.072,6.372,110.98556183301947,0.9,4.1,24.390243902439025
159,160,Quentin Grimes,SG,23,DET,51,18,20.1,2.4,6.4,0.372,1.6,4.7,0.338,0.8,1.7,0.466,0.495,0.7,0.9,0.756,0.3,1.7,2.0,1.3,0.7,0.1,0.5,1.5,7.0,0.5150088287227781,1.09375,0.734375,11.619762126759836,36.298507462686565,7.396,7.296,101.37061403508771,2.6,2.5,40.0
160,161,Evan Fournier,SG,31,DET,32,0,18.1,2.5,6.9,0.357,1.0,4.1,0.254,1.4,2.8,0.505,0.432,0.9,1.1,0.806,0.2,1.7,1.8,1.5,0.9,0.2,0.7,1.5,6.9,0.46722643553629467,1.0,0.5942028985507245,12.770342024702737,44.66298342541436,7.384,8.084,91.34092033646711,2.142857142857143,2.8000000000000003,35.71428571428571
161,162,James Wiseman,C,22,DET,63,6,17.3,3.0,4.8,0.613,0.0,0.0,0.0,3.0,4.8,0.617,0.613,1.1,1.6,0.706,1.7,3.6,5.3,0.9,0.2,0.6,1.0,2.2,7.1,0.6449854651162791,1.4791666666666667,0.0,16.326085999313587,37.59537572254335,7.803999999999999,6.504,119.98769987699878,0.9,4.4,22.727272727272727
162,163,Isaiah Livers,PF,25,DET,23,6,20.4,1.7,5.0,0.345,1.0,3.3,0.286,0.8,1.7,0.462,0.44,0.5,0.8,0.667,0.7,1.4,2.1,1.1,0.6,0.2,0.7,1.9,5.0,0.4671150971599402,1.0,0.6599999999999999,8.135511368959946,29.66666666666667,5.352,6.0520000000000005,88.433575677462,1.5714285714285716,2.2,45.45454545454545
163,164,Jalen Duren,C,20,DET,61,60,29.1,5.7,9.2,0.619,0.0,0.1,0.0,5.7,9.2,0.623,0.619,2.3,3.0,0.79,3.1,8.5,11.6,2.4,0.5,0.8,2.1,3.1,13.8,0.6558935361216731,1.5000000000000002,0.010869565217391306,20.22059620476268,43.36769759450171,15.120000000000001,12.62,119.80982567353408,1.1428571428571428,9.8,10.204081632653061
164,165,Joe Harris,SG,32,DET,16,0,10.6,0.9,2.4,0.359,0.6,1.9,0.333,0.3,0.6,0.444,0.487,0.1,0.1,0.5,0.2,0.6,0.8,0.6,0.2,0.1,0.3,1.2,2.4,0.4909983633387889,1.0,0.7916666666666666,7.600772439871535,25.88679245283019,2.444,2.7439999999999998,89.06705539358602,2.0,0.9,111.11111111111111
165,166,Jared Rhoden,SG,24,DET,17,0,14.4,1.9,3.9,0.5,0.7,1.8,0.387,1.2,2.1,0.6,0.591,0.3,0.5,0.625,0.2,1.8,1.9,0.8,0.2,0.8,0.4,1.6,4.9,0.5946601941747574,1.2564102564102566,0.46153846153846156,13.034075335664012,31.388888888888893,5.12,4.5200000000000005,113.27433628318583,2.0,2.8,35.714285714285715
166,167,Isaiah Stewart,PF,22,DET,46,45,30.9,4.0,8.3,0.487,1.5,3.8,0.383,2.6,4.5,0.575,0.575,1.4,1.8,0.753,1.6,5.0,6.6,1.6,0.4,0.8,1.4,2.2,10.9,0.5994280686317641,1.3132530120481927,0.45783132530120474,13.28106074848042,33.954692556634306,11.692,10.492,111.43728555089592,1.142857142857143,6.2,16.129032258064516
167,168,Jaylen Nowell,SG,24,DET,13,1,16.5,2.6,6.0,0.436,0.5,2.2,0.207,2.2,3.8,0.571,0.474,0.5,0.7,0.778,0.5,1.4,1.8,1.5,0.3,0.2,0.5,1.2,6.2,0.4914394419784401,1.0333333333333334,0.3666666666666667,12.509054703902983,41.26060606060606,6.508,6.808,95.59341950646298,3.0,1.9,52.631578947368425
168,169,Stanley Umude,SG,24,DET,24,2,12.8,1.5,3.5,0.44,1.0,2.2,0.453,0.5,1.3,0.419,0.583,1.2,1.3,0.906,0.3,1.8,2.1,0.5,0.3,0.3,0.6,1.7,5.3,0.6507858546168959,1.5142857142857142,0.6285714285714287,14.262568368707905,36.5,5.872,4.672,125.68493150684934,0.8333333333333334,2.4,41.66666666666667
169,170,Simone Fontecchio,SF,28,DET,66,43,24.9,3.8,8.3,0.46,2.0,5.1,0.401,1.8,3.2,0.551,0.582,0.8,1.0,0.818,1.0,2.8,3.7,1.5,0.7,0.3,1.0,1.7,10.5,0.6006864988558352,1.2650602409638554,0.6144578313253011,14.299965657072208,39.11646586345382,10.94,9.74,112.32032854209446,1.5,3.8,26.315789473684212
170,171,Taj Gibson,PF,38,DET,20,1,10.2,0.8,1.9,0.405,0.1,0.5,0.2,0.7,1.4,0.481,0.432,0.1,0.1,1.0,0.6,1.3,1.9,0.6,0.2,0.4,0.3,1.6,1.7,0.43724279835390945,0.8947368421052632,0.2631578947368421,8.727184923066128,22.0,1.744,2.2439999999999998,77.71836007130126,2.0,1.9,52.631578947368425
171,172,Moses Moody,SG,21,GSW,66,9,17.5,2.9,6.4,0.462,1.1,3.0,0.36,1.8,3.3,0.555,0.548,1.1,1.4,0.785,1.0,2.0,3.0,0.9,0.6,0.4,0.7,1.4,8.1,0.5772519954389965,1.2656249999999998,0.46875,15.570481249858181,44.09142857142857,8.716,7.716,112.96008294453082,1.2857142857142858,3.0,33.333333333333336
172,173,Gui Santos,PF,21,GSW,23,0,8.3,1.2,2.4,0.509,0.4,1.2,0.37,0.8,1.2,0.643,0.6,0.7,0.7,0.941,0.7,1.4,2.1,0.6,0.2,0.1,0.3,1.0,3.6,0.6646971935007386,1.5,0.5,17.087247098704925,36.240963855421676,3.908,3.0079999999999996,129.92021276595747,2.0,1.7,58.82352941176471
173,174,Brandin Podziemski,SG,20,GSW,74,28,26.6,3.7,8.1,0.454,1.2,3.2,0.385,2.4,4.9,0.499,0.529,0.7,1.1,0.633,1.6,4.2,5.8,3.7,0.8,0.2,1.2,1.6,9.2,0.5358807082945014,1.1358024691358024,0.39506172839506176,14.69063153418892,36.781954887218035,9.684,9.783999999999999,98.97792313982012,3.0833333333333335,5.2,19.23076923076923
174,175,Kevon Looney,C,27,GSW,74,36,16.1,1.9,3.1,0.597,0.0,0.0,0.0,1.9,3.1,0.599,0.597,0.8,1.1,0.675,1.9,3.7,5.7,1.8,0.4,0.4,0.7,2.1,4.5,0.6277901785714286,1.4516129032258065,0.0,15.443782259477036,26.60869565217391,4.984,4.284,116.33986928104575,2.5714285714285716,4.500000000000001,22.222222222222218
175,176,Klay Thompson,SF,33,GSW,77,63,29.7,6.4,14.7,0.432,3.5,9.0,0.387,2.9,5.7,0.503,0.551,1.6,1.8,0.927,0.5,2.8,3.3,2.3,0.6,0.5,1.5,1.6,17.9,0.577717531629228,1.217687074829932,0.6122448979591837,17.912169787996223,57.212121212121204,18.692,16.991999999999997,110.00470809792846,1.5333333333333332,3.9,25.641025641025642
176,177,Pat Spencer,PG,27,GSW,6,0,4.3,0.3,0.7,0.5,0.0,0.3,0.0,0.3,0.3,1.0,0.5,0.0,0.0,0.0,0.3,0.3,0.7,0.8,0.0,0.0,0.2,0.2,0.7,0.5,1.0,0.4285714285714286,8.421028258441417,20.930232558139533,0.7,0.8999999999999999,77.77777777777779,4.0,0.3,333.33333333333337
177,178,Lester Quinones,SG,23,GSW,37,0,10.6,1.5,3.8,0.397,0.9,2.4,0.364,0.6,1.4,0.453,0.511,0.5,0.8,0.69,0.6,1.4,1.9,1.0,0.2,0.1,0.5,1.2,4.4,0.5298651252408478,1.1578947368421053,0.631578947368421,14.034385066878903,43.886792452830186,4.752000000000001,4.652,102.14961306964747,2.0,1.7,58.82352941176471
178,179,Stephen Curry,PG,35,GSW,74,74,32.7,8.8,19.5,0.45,4.8,11.8,0.408,4.0,7.7,0.515,0.573,4.0,4.4,0.923,0.5,4.0,4.5,5.1,0.7,0.4,2.8,1.6,26.4,0.6157865273371897,1.3538461538461537,0.6051282051282052,24.527854326460325,74.11620795107032,28.336,24.236,116.91698300049512,1.8214285714285714,5.1000000000000005,19.6078431372549
179,180,Gary Payton II,SG,31,GSW,44,0,15.5,2.3,4.2,0.563,0.5,1.3,0.364,1.9,2.9,0.648,0.617,0.3,0.5,0.609,1.0,1.5,2.6,1.1,0.9,0.4,0.6,1.8,5.5,0.6221719457013575,1.3095238095238095,0.30952380952380953,14.250552981865702,32.387096774193544,5.72,5.02,113.94422310756973,1.8333333333333335,2.8,35.714285714285715
180,181,Usman Garuba,PF,21,GSW,6,0,3.0,0.2,1.0,0.167,0.0,0.2,0.0,0.2,0.8,0.2,0.167,0.2,0.3,0.5,0.5,0.7,1.2,0.2,0.2,0.5,0.3,0.3,0.5,0.22084805653710246,0.5,0.2,11.56721798277578,47.73333333333334,0.632,1.4320000000000002,44.1340782122905,0.6666666666666667,1.4,71.42857142857143
181,182,Trayce Jackson-Davis,PF,23,GSW,68,16,16.6,3.4,4.9,0.702,0.0,0.0,0.0,3.4,4.9,0.704,0.702,1.1,1.9,0.561,2.0,3.0,5.0,1.2,0.4,1.1,0.7,1.6,7.9,0.6886331938633193,1.6122448979591837,0.0,19.686690008401523,38.7710843373494,8.736,6.436000000000001,135.73648228713486,1.7142857142857144,4.5,22.22222222222222
182,183,Jerome Robinson,SG,26,GSW,22,0,3.7,0.5,1.5,0.333,0.1,0.8,0.118,0.4,0.7,0.563,0.364,0.3,0.5,0.636,0.0,0.2,0.3,0.2,0.0,0.1,0.1,0.2,1.4,0.4069767441860465,0.9333333333333332,0.5333333333333333,9.215715384632167,49.189189189189186,1.6199999999999999,1.82,89.01098901098901,2.0,0.30000000000000004,333.33333333333326
183,184,Draymond Green,PF,33,GSW,55,52,27.1,3.4,6.8,0.497,0.9,2.3,0.395,2.4,4.4,0.551,0.566,1.0,1.3,0.73,1.4,5.9,7.2,6.0,1.0,0.9,2.5,3.0,8.6,0.583288117200217,1.2647058823529411,0.338235294117647,16.635415048548385,36.428044280442805,9.172,9.872,92.90923824959482,2.4,7.800000000000001,12.82051282051282
184,185,Cory Joseph,PG,32,GSW,26,0,11.4,0.9,2.5,0.359,0.5,1.6,0.31,0.4,0.8,0.455,0.461,0.2,0.3,0.571,0.2,0.9,1.2,1.6,0.2,0.1,0.5,1.0,2.4,0.4559270516717325,0.96,0.64,8.682030888673813,27.473684210526315,2.532,3.132,80.84291187739463,3.2,1.2000000000000002,83.33333333333331
185,186,Dario ari?,C,29,GSW,64,9,17.2,2.8,6.1,0.466,1.2,3.1,0.376,1.7,3.0,0.56,0.562,1.2,1.5,0.849,1.1,3.3,4.4,2.3,0.5,0.2,1.2,1.8,8.0,0.591715976331361,1.3114754098360657,0.5081967213114754,17.877141240316263,46.27906976744186,8.66,7.96,108.79396984924624,1.9166666666666665,4.0,25.0
186,187,Andrew Wiggins,SF,28,GSW,71,59,27.0,5.0,11.0,0.453,1.3,3.6,0.358,3.7,7.4,0.498,0.511,2.0,2.7,0.751,1.5,3.0,4.5,1.7,0.6,0.6,1.2,2.1,13.2,0.5415162454873645,1.2,0.32727272727272727,15.579422094675788,49.58518518518518,14.388,13.388,107.46937556020316,1.4166666666666667,4.2,23.80952380952381
187,188,Chris Paul,PG,38,GSW,58,18,26.4,3.6,8.1,0.441,1.3,3.6,0.371,2.2,4.4,0.498,0.525,0.7,0.9,0.827,0.3,3.6,3.9,6.8,1.2,0.1,1.3,1.9,9.2,0.5414312617702447,1.1358024691358024,0.4444444444444445,16.710743765630625,37.106060606060616,9.596,9.796000000000001,97.95835034708043,5.230769230769231,4.8999999999999995,20.408163265306126
188,189,Jonathan Kuminga,PF,21,GSW,74,46,26.3,6.2,11.6,0.529,0.7,2.2,0.321,5.4,9.4,0.578,0.56,3.0,4.0,0.746,1.2,3.6,4.8,2.2,0.7,0.5,1.6,2.3,16.1,0.6025449101796408,1.387931034482759,0.18965517241379312,19.74592377089481,56.88212927756654,17.860000000000003,14.959999999999999,119.38502673796793,1.375,4.8,20.833333333333336
189,190,Aaron Holiday,PG,27,HOU,78,1,16.3,2.4,5.3,0.446,1.1,2.8,0.387,1.3,2.6,0.51,0.547,0.7,0.8,0.921,0.3,1.3,1.6,1.8,0.5,0.1,0.7,1.6,6.6,0.583864118895966,1.2452830188679245,0.5283018867924528,13.902876561853203,38.969325153374236,6.952,6.352,109.44584382871537,2.5714285714285716,1.9000000000000001,52.63157894736842
190,191,Jae'Sean Tate,SF,28,HOU,65,9,15.9,1.7,3.5,0.472,0.4,1.2,0.299,1.3,2.3,0.559,0.522,0.4,0.6,0.667,0.9,2.1,3.0,1.0,0.6,0.2,0.6,2.1,4.1,0.5446333687566418,1.1714285714285713,0.34285714285714286,11.083273670124784,27.446540880503143,4.364,4.364,100.0,1.6666666666666667,2.9000000000000004,34.48275862068965
191,192,Jabari Smith Jr.,PF,20,HOU,76,76,31.9,5.0,11.0,0.454,1.8,5.0,0.363,3.2,6.0,0.53,0.537,2.0,2.4,0.811,1.8,6.3,8.1,1.6,0.7,0.8,1.2,2.6,13.7,0.5681818181818181,1.2454545454545454,0.45454545454545453,16.260635992142483,41.554858934169275,14.756,13.256,111.31563065781532,1.3333333333333335,7.8,12.820512820512821
192,193,Nate Hinton,SG,24,HOU,15,0,5.0,0.7,1.7,0.423,0.5,0.9,0.5,0.3,0.8,0.333,0.558,0.3,0.3,0.8,0.5,1.0,1.5,0.7,0.2,0.1,0.2,0.7,2.2,0.6004366812227075,1.2941176470588236,0.5294117647058824,19.372575508544482,40.64,2.3320000000000003,2.032,114.76377952755907,3.4999999999999996,1.3,76.92307692307692
193,194,Jalen Green,SG,21,HOU,82,82,31.7,6.9,16.2,0.423,2.5,7.4,0.332,4.4,8.9,0.498,0.498,3.5,4.3,0.804,0.5,4.7,5.2,3.5,0.8,0.3,2.3,1.4,19.6,0.5416758788414769,1.2098765432098766,0.45679012345679015,19.038076504362827,64.32807570977918,21.492,20.392,105.39427226363281,1.5217391304347827,5.8,17.24137931034483
194,195,Dillon Brooks,SF,28,HOU,72,72,30.9,4.6,10.7,0.428,1.8,5.1,0.359,2.7,5.5,0.492,0.515,1.7,2.0,0.844,0.7,2.7,3.4,1.7,0.9,0.1,1.2,3.3,12.7,0.5483592400690845,1.1869158878504673,0.4766355140186916,12.831848399634765,41.359223300970875,13.58,12.78,106.25978090766824,1.4166666666666667,3.7,27.027027027027025
195,196,Boban Marjanovi?,C,35,HOU,14,0,5.1,1.3,2.4,0.529,0.0,0.1,0.0,1.3,2.3,0.563,0.529,0.6,1.0,0.643,0.5,1.8,2.3,0.4,0.1,0.1,0.4,0.4,3.2,0.5633802816901409,1.3333333333333335,0.04166666666666667,23.548607453425884,63.529411764705884,3.64,3.2399999999999998,112.34567901234568,1.0,2.0,50.0
196,197,Jeff Green,PF,37,HOU,78,6,16.8,2.1,4.7,0.456,0.7,2.1,0.331,1.5,2.6,0.553,0.529,1.6,1.9,0.819,0.6,1.7,2.3,0.9,0.2,0.4,0.6,1.3,6.5,0.5870664739884393,1.3829787234042552,0.44680851063829785,12.860447322464996,36.523809523809526,7.336,6.136,119.5567144719687,1.5,2.3,43.47826086956522
197,198,Tari Eason,PF,22,HOU,22,0,21.8,4.0,8.6,0.466,0.8,2.3,0.36,3.2,6.3,0.504,0.513,1.0,1.5,0.636,2.1,4.9,7.0,1.2,1.4,0.9,0.9,2.3,9.8,0.5291576673866091,1.1395348837209303,0.26744186046511625,18.94956691474277,46.60550458715596,10.46,10.16,102.95275590551181,1.3333333333333333,7.200000000000001,13.888888888888888
198,199,Jeenathan Williams,SG,24,HOU,22,0,5.9,1.2,2.3,0.54,0.1,0.2,0.4,1.1,2.0,0.556,0.56,0.3,0.6,0.538,0.5,0.5,1.0,0.3,0.2,0.0,0.2,0.5,2.9,0.5655226209048362,1.2608695652173914,0.08695652173913045,15.29225428231374,46.847457627118644,3.1639999999999997,2.7640000000000002,114.47178002894354,1.4999999999999998,0.7,142.85714285714286
199,200,Jock Landale,C,28,HOU,56,3,13.6,1.9,3.7,0.515,0.2,0.7,0.25,1.7,3.0,0.578,0.539,0.9,1.2,0.8,1.6,1.5,3.1,1.2,0.4,0.6,0.6,1.3,4.9,0.5794701986754968,1.3243243243243243,0.18918918918918917,14.62173270584893,35.5,5.428000000000001,4.827999999999999,112.42750621375313,2.0,2.5,40.0
200,201,Cam Whitmore,SF,19,HOU,47,2,18.7,4.5,9.9,0.454,1.7,4.7,0.359,2.8,5.3,0.538,0.539,1.6,2.4,0.679,0.9,2.9,3.8,0.7,0.6,0.4,1.0,1.4,12.3,0.5613362541073385,1.2424242424242424,0.47474747474747475,19.896367969443205,63.93582887700534,13.356000000000002,11.956,111.70960187353631,0.7,3.9,25.641025641025642
201,202,Amen Thompson,SF,21,HOU,62,23,22.4,3.9,7.2,0.536,0.1,0.9,0.138,3.7,6.3,0.595,0.545,1.7,2.5,0.684,2.4,4.2,6.6,2.6,1.3,0.6,1.5,2.3,9.5,0.5722891566265059,1.3194444444444444,0.125,18.05132619982867,43.75000000000001,10.6,9.8,108.16326530612244,1.7333333333333334,6.1,16.393442622950822
202,203,Alperen Sengun,C,21,HOU,63,63,32.5,8.4,15.6,0.537,0.5,1.8,0.297,7.8,13.8,0.567,0.553,3.9,5.6,0.693,2.9,6.4,9.3,5.0,1.2,0.7,2.6,3.3,21.1,0.5840345438441099,1.3525641025641026,0.11538461538461539,23.34179478959062,63.581538461538464,23.564,20.664,114.03406891211769,1.923076923076923,8.3,12.048192771084336
203,204,Reggie Bullock,SF,32,HOU,44,0,9.5,0.8,1.9,0.415,0.6,1.5,0.403,0.2,0.3,0.467,0.579,0.0,0.0,1.0,0.1,1.5,1.7,0.3,0.3,0.1,0.2,0.7,2.2,0.5789473684210527,1.1578947368421053,0.7894736842105263,10.227855900559636,22.105263157894736,2.2,2.1,104.76190476190477,1.4999999999999998,1.9000000000000001,52.63157894736842
204,205,Jermaine Samuels,SF,25,HOU,14,0,4.3,0.6,1.0,0.643,0.0,0.1,0.0,0.6,0.9,0.75,0.643,0.1,0.1,1.0,0.2,0.7,0.9,0.2,0.1,0.1,0.0,0.4,1.4,0.6704980842911876,1.4,0.1,14.736799452272479,24.279069767441865,1.444,1.044,138.31417624521072,0.0,0.8999999999999999,111.11111111111113
205,206,Fred VanVleet,PG,29,HOU,73,73,36.8,5.8,13.9,0.416,3.1,8.0,0.387,2.7,5.9,0.454,0.527,2.7,3.1,0.86,0.5,3.4,3.8,8.1,1.4,0.8,1.7,2.5,17.4,0.5699685534591195,1.251798561151079,0.5755395683453237,18.35120546700297,46.09782608695654,18.764,16.964000000000002,110.61070502240035,4.764705882352941,5.6,17.857142857142858
206,207,Isaiah Jackson,C,22,IND,59,3,13.1,2.6,3.9,0.665,0.0,0.1,0.0,2.6,3.9,0.677,0.665,1.2,1.7,0.716,1.6,2.4,4.0,0.8,0.6,1.0,0.7,2.3,6.5,0.6992254733218589,1.6666666666666667,0.025641025641025644,20.73115735379662,40.82442748091603,7.248,5.348,135.5272999252057,1.142857142857143,4.0,25.0
207,208,Kendall Brown,SG,20,IND,15,0,4.2,0.5,1.0,0.533,0.0,0.1,0.0,0.5,0.9,0.615,0.533,0.3,0.5,0.625,0.2,0.1,0.3,0.3,0.0,0.0,0.1,0.6,1.4,0.5737704918032787,1.4,0.1,9.483681824387595,31.428571428571427,1.6199999999999999,1.32,122.72727272727272,2.9999999999999996,0.1,1000.0
208,209,T.J. McConnell,PG,31,IND,71,4,18.2,4.6,8.4,0.556,0.3,0.6,0.409,4.4,7.7,0.568,0.572,0.7,0.9,0.79,0.5,2.2,2.7,5.5,1.0,0.1,1.5,1.1,10.2,0.5798090040927694,1.2142857142857142,0.07142857142857142,22.66467317122001,56.571428571428584,10.596,10.296000000000001,102.91375291375289,3.6666666666666665,3.3000000000000003,30.3030303030303
209,210,James Johnson,PF,36,IND,9,0,5.2,0.3,1.1,0.3,0.0,0.2,0.0,0.3,0.9,0.375,0.3,0.2,0.2,1.0,0.1,0.3,0.4,0.9,0.6,0.1,0.6,1.0,0.9,0.37878787878787873,0.8181818181818181,0.18181818181818182,8.82048729121364,34.38461538461539,0.988,1.7880000000000003,55.2572706935123,1.5,0.9999999999999999,100.00000000000001
210,211,Jalen Smith,C,23,IND,61,14,17.2,3.8,6.5,0.592,1.0,2.4,0.424,2.8,4.1,0.689,0.67,1.2,1.7,0.692,1.8,3.7,5.5,1.0,0.3,0.6,0.7,2.0,9.9,0.6829470198675497,1.5230769230769232,0.3692307692307692,21.701691574358406,46.209302325581405,10.648,7.948,133.97081026673376,1.4285714285714286,4.6,21.73913043478261
